line,station,color,date,population
Blue,善導寺,#0070BB,2024-01-03,64833
Blue,忠孝新生,#0070BB,2024-01-03,75372
Blue,忠孝復興,#0070BB,2024-01-03,54293
Blue,國父紀念館,#0070BB,2024-01-03,13003
Blue,頂埔,#0070BB,2024-01-04,35502
Blue,永寧,#0070BB,2024-01-04,24408
Blue,土城,#0070BB,2024-01-04,51777
Blue,海山,#0070BB,2024-01-04,18885
Blue,亞東醫院,#0070BB,2024-01-04,12521
Blue,府中,#0070BB,2024-01-04,36746
Blue,板橋,#0070BB,2024-01-04,8412
Blue,新埔,#0070BB,2024-01-04,52559
Blue,江子翠,#0070BB,2024-01-04,67396
Blue,龍山寺,#0070BB,2024-01-04,14627
Blue,西門,#0070BB,2024-01-04,66677
Blue,台北車站,#0070BB,2024-01-04,77369
Blue,善導寺,#0070BB,2024-01-04,35468
Blue,忠孝新生,#0070BB,2024-01-04,53051
Blue,忠孝復興,#0070BB,2024-01-04,83624
Blue,國父紀念館,#0070BB,2024-01-04,13469
Blue,頂埔,#0070BB,2024-01-05,55867
Blue,永寧,#0070BB,2024-01-05,56347
Blue,土城,#0070BB,2024-01-05,40656
Blue,海山,#0070BB,2024-01-05,15250
Blue,亞東醫院,#0070BB,2024-01-05,3817
Blue,府中,#0070BB,2024-01-05,9091
Blue,板橋,#0070BB,2024-01-05,54382
Blue,新埔,#0070BB,2024-01-05,26574
Blue,江子翠,#0070BB,2024-01-05,10534
Blue,龍山寺,#0070BB,2024-01-05,81247
Blue,西門,#0070BB,2024-01-05,21500
Blue,台北車站,#0070BB,2024-01-05,29748
Blue,善導寺,#0070BB,2024-01-05,1167
Blue,忠孝新生,#0070BB,2024-01-05,29829
Blue,忠孝復興,#0070BB,2024-01-05,3859
Blue,國父紀念館,#0070BB,2024-01-05,21450
Blue,頂埔,#0070BB,2024-01-06,18639
Blue,永寧,#0070BB,2024-01-06,46906
Blue,土城,#0070BB,2024-01-06,75392
Blue,海山,#0070BB,2024-01-06,73100
Blue,亞東醫院,#0070BB,2024-01-06,7633
Blue,府中,#0070BB,2024-01-06,21852
Blue,板橋,#0070BB,2024-01-06,7592
Blue,新埔,#0070BB,2024-01-06,41114
Blue,江子翠,#0070BB,2024-01-06,73075
Blue,龍山寺,#0070BB,2024-01-06,47229
Blue,西門,#0070BB,2024-01-06,19128
Blue,台北車站,#0070BB,2024-01-06,55466
Blue,善導寺,#0070BB,2024-01-06,78919
Blue,忠孝新生,#0070BB,2024-01-06,28473
Blue,忠孝復興,#0070BB,2024-01-06,2337
Blue,國父紀念館,#0070BB,2024-01-06,7181
Blue,頂埔,#0070BB,2024-01-07,6866
Blue,永寧,#0070BB,2024-01-07,43629
Blue,土城,#0070BB,2024-01-07,5307
Blue,海山,#0070BB,2024-01-07,65078
Blue,亞東醫院,#0070BB,2024-01-07,56132
Blue,府中,#0070BB,2024-01-07,26185
Blue,板橋,#0070BB,2024-01-07,83326
Blue,新埔,#0070BB,2024-01-07,26218
Blue,江子翠,#0070BB,2024-01-07,37007
Blue,龍山寺,#0070BB,2024-01-07,80859
Blue,西門,#0070BB,2024-01-07,25142
Blue,台北車站,#0070BB,2024-01-07,62843
Blue,善導寺,#0070BB,2024-01-07,1201
Blue,忠孝新生,#0070BB,2024-01-07,66476
Blue,忠孝復興,#0070BB,2024-01-07,35653
Blue,國父紀念館,#0070BB,2024-01-07,42655
Blue,頂埔,#0070BB,2024-01-08,44690
Blue,永寧,#0070BB,2024-01-08,72921
Blue,土城,#0070BB,2024-01-08,53076
Blue,海山,#0070BB,2024-01-08,72071
Blue,亞東醫院,#0070BB,2024-01-08,50145
Blue,府中,#0070BB,2024-01-08,36393
Blue,板橋,#0070BB,2024-01-08,5990
Blue,新埔,#0070BB,2024-01-08,35930
Blue,江子翠,#0070BB,2024-01-08,66984
Blue,龍山寺,#0070BB,2024-01-08,62592
Blue,西門,#0070BB,2024-01-08,7764
Blue,台北車站,#0070BB,2024-01-08,70432
Blue,善導寺,#0070BB,2024-01-08,78004
Blue,忠孝新生,#0070BB,2024-01-08,28832
Blue,忠孝復興,#0070BB,2024-01-08,13108
Blue,國父紀念館,#0070BB,2024-01-08,86228
Blue,頂埔,#0070BB,2024-01-09,52715
Blue,永寧,#0070BB,2024-01-09,35452
Blue,土城,#0070BB,2024-01-09,8334
Blue,海山,#0070BB,2024-01-09,16463
Blue,亞東醫院,#0070BB,2024-01-09,31404
Blue,府中,#0070BB,2024-01-09,8280
Blue,板橋,#0070BB,2024-01-09,89742
Blue,新埔,#0070BB,2024-01-09,6752
Blue,江子翠,#0070BB,2024-01-09,59849
Blue,龍山寺,#0070BB,2024-01-09,12534
Blue,西門,#0070BB,2024-01-09,48760
Blue,台北車站,#0070BB,2024-01-09,38369
Blue,善導寺,#0070BB,2024-01-09,14208
Blue,忠孝新生,#0070BB,2024-01-09,54680
Blue,忠孝復興,#0070BB,2024-01-09,8755
Blue,國父紀念館,#0070BB,2024-01-09,44466
Blue,頂埔,#0070BB,2024-01-10,69205
Blue,永寧,#0070BB,2024-01-10,30717
Blue,土城,#0070BB,2024-01-10,76511
Blue,海山,#0070BB,2024-01-10,46806
Blue,亞東醫院,#0070BB,2024-01-10,6589
Blue,府中,#0070BB,2024-01-10,77588
Blue,板橋,#0070BB,2024-01-10,43366
Blue,新埔,#0070BB,2024-01-10,78073
Blue,江子翠,#0070BB,2024-01-10,43959
Blue,龍山寺,#0070BB,2024-01-10,62588
Blue,西門,#0070BB,2024-01-10,66986
Blue,台北車站,#0070BB,2024-01-10,34009
Blue,善導寺,#0070BB,2024-01-10,60037
Blue,忠孝新生,#0070BB,2024-01-10,62906
Blue,忠孝復興,#0070BB,2024-01-10,30235
Blue,國父紀念館,#0070BB,2024-01-10,55534
Blue,頂埔,#0070BB,2024-01-11,47689
Blue,永寧,#0070BB,2024-01-11,49910
Blue,土城,#0070BB,2024-01-11,11674
Blue,海山,#0070BB,2024-01-11,35256
Blue,亞東醫院,#0070BB,2024-01-11,68396
Blue,府中,#0070BB,2024-01-11,85473
Blue,板橋,#0070BB,2024-01-11,26883
Blue,新埔,#0070BB,2024-01-11,19261
Blue,江子翠,#0070BB,2024-01-11,18403
Blue,龍山寺,#0070BB,2024-01-11,60574
Blue,西門,#0070BB,2024-01-11,35061
Blue,台北車站,#0070BB,2024-01-11,75223
Blue,善導寺,#0070BB,2024-01-11,2078
Blue,忠孝新生,#0070BB,2024-01-11,53787
Blue,忠孝復興,#0070BB,2024-01-11,38632
Blue,國父紀念館,#0070BB,2024-01-11,53473
Blue,頂埔,#0070BB,2024-01-12,83816
Blue,永寧,#0070BB,2024-01-12,65639
Blue,土城,#0070BB,2024-01-12,46578
Blue,海山,#0070BB,2024-01-12,43436
Blue,亞東醫院,#0070BB,2024-01-12,67209
Blue,府中,#0070BB,2024-01-12,62506
Blue,板橋,#0070BB,2024-01-12,1526
Blue,新埔,#0070BB,2024-01-12,65776
Blue,江子翠,#0070BB,2024-01-12,78485
Blue,龍山寺,#0070BB,2024-01-12,80236
Blue,西門,#0070BB,2024-01-12,80873
Blue,台北車站,#0070BB,2024-01-12,21525
Blue,善導寺,#0070BB,2024-01-12,19328
Blue,忠孝新生,#0070BB,2024-01-12,32226
Blue,忠孝復興,#0070BB,2024-01-12,78844
Blue,國父紀念館,#0070BB,2024-01-12,67014
Blue,頂埔,#0070BB,2024-01-13,2235
Blue,永寧,#0070BB,2024-01-13,27940
Blue,土城,#0070BB,2024-01-13,46665
Blue,海山,#0070BB,2024-01-13,37753
Blue,亞東醫院,#0070BB,2024-01-13,50418
Blue,府中,#0070BB,2024-01-13,33999
Blue,板橋,#0070BB,2024-01-13,20570
Blue,新埔,#0070BB,2024-01-13,34111
Blue,江子翠,#0070BB,2024-01-13,83017
Blue,龍山寺,#0070BB,2024-01-13,87843
Blue,西門,#0070BB,2024-01-13,79331
Blue,台北車站,#0070BB,2024-01-13,52271
Blue,善導寺,#0070BB,2024-01-13,63864
Blue,忠孝新生,#0070BB,2024-01-13,87590
Blue,忠孝復興,#0070BB,2024-01-13,66837
Blue,國父紀念館,#0070BB,2024-01-13,57355
Blue,頂埔,#0070BB,2024-01-14,41089
Blue,永寧,#0070BB,2024-01-14,49194
Blue,土城,#0070BB,2024-01-14,9904
Blue,海山,#0070BB,2024-01-14,88544
Blue,亞東醫院,#0070BB,2024-01-14,20277
Blue,府中,#0070BB,2024-01-14,56669
Blue,板橋,#0070BB,2024-01-14,89794
Blue,新埔,#0070BB,2024-01-14,33448
Blue,江子翠,#0070BB,2024-01-14,81659
Blue,龍山寺,#0070BB,2024-01-14,74443
Blue,西門,#0070BB,2024-01-14,50407
Blue,台北車站,#0070BB,2024-01-14,43469
Blue,善導寺,#0070BB,2024-01-14,15956
Blue,忠孝新生,#0070BB,2024-01-14,26492
Blue,忠孝復興,#0070BB,2024-01-14,52962
Blue,國父紀念館,#0070BB,2024-01-14,25130
Blue,頂埔,#0070BB,2024-01-15,37866
Blue,永寧,#0070BB,2024-01-15,89242
Blue,土城,#0070BB,2024-01-15,29840
Blue,海山,#0070BB,2024-01-15,46045
Blue,亞東醫院,#0070BB,2024-01-15,49871
Blue,府中,#0070BB,2024-01-15,57575
Blue,板橋,#0070BB,2024-01-15,74724
Blue,新埔,#0070BB,2024-01-15,9217
Blue,江子翠,#0070BB,2024-01-15,79738
Blue,龍山寺,#0070BB,2024-01-15,17097
Blue,西門,#0070BB,2024-01-15,31581
Blue,台北車站,#0070BB,2024-01-15,9951
Blue,善導寺,#0070BB,2024-01-15,8614
Blue,忠孝新生,#0070BB,2024-01-15,89630
Blue,忠孝復興,#0070BB,2024-01-15,30134
Blue,國父紀念館,#0070BB,2024-01-15,22863
Blue,頂埔,#0070BB,2024-01-16,41718
Blue,永寧,#0070BB,2024-01-16,59123
Blue,土城,#0070BB,2024-01-16,44784
Blue,海山,#0070BB,2024-01-16,23503
Blue,亞東醫院,#0070BB,2024-01-16,25221
Blue,府中,#0070BB,2024-01-16,78962
Blue,板橋,#0070BB,2024-01-16,86272
Blue,新埔,#0070BB,2024-01-16,39548
Blue,江子翠,#0070BB,2024-01-16,31725
Blue,龍山寺,#0070BB,2024-01-16,64480
Blue,西門,#0070BB,2024-01-16,84279
Blue,台北車站,#0070BB,2024-01-16,71446
Blue,善導寺,#0070BB,2024-01-16,41984
Blue,忠孝新生,#0070BB,2024-01-16,17087
Blue,忠孝復興,#0070BB,2024-01-16,48988
Blue,國父紀念館,#0070BB,2024-01-16,43067
Blue,頂埔,#0070BB,2024-01-17,68396
Blue,永寧,#0070BB,2024-01-17,24328
Blue,土城,#0070BB,2024-01-17,4122
Blue,海山,#0070BB,2024-01-17,75067
Blue,亞東醫院,#0070BB,2024-01-17,68069
Blue,府中,#0070BB,2024-01-17,71455
Blue,板橋,#0070BB,2024-01-17,38847
Blue,新埔,#0070BB,2024-01-17,1602
Blue,江子翠,#0070BB,2024-01-17,54787
Blue,龍山寺,#0070BB,2024-01-17,8695
Blue,西門,#0070BB,2024-01-17,59871
Blue,台北車站,#0070BB,2024-01-17,51706
Blue,善導寺,#0070BB,2024-01-17,25162
Blue,忠孝新生,#0070BB,2024-01-17,6220
Blue,忠孝復興,#0070BB,2024-01-17,70171
Blue,國父紀念館,#0070BB,2024-01-17,65742
Blue,頂埔,#0070BB,2024-01-18,68888
Blue,永寧,#0070BB,2024-01-18,40739
Blue,土城,#0070BB,2024-01-18,9847
Blue,海山,#0070BB,2024-01-18,30092
Blue,亞東醫院,#0070BB,2024-01-18,12404
Blue,府中,#0070BB,2024-01-18,15616
Blue,板橋,#0070BB,2024-01-18,75483
Blue,新埔,#0070BB,2024-01-18,38849
Blue,江子翠,#0070BB,2024-01-18,77901
Blue,龍山寺,#0070BB,2024-01-18,86948
Blue,西門,#0070BB,2024-01-18,70734
Blue,台北車站,#0070BB,2024-01-18,48116
Blue,善導寺,#0070BB,2024-01-18,40094
Blue,忠孝新生,#0070BB,2024-01-18,40869
Blue,忠孝復興,#0070BB,2024-01-18,52637
Blue,國父紀念館,#0070BB,2024-01-18,57690
Blue,頂埔,#0070BB,2024-01-19,82039
Blue,永寧,#0070BB,2024-01-19,6119
Blue,土城,#0070BB,2024-01-19,67662
Blue,海山,#0070BB,2024-01-19,4219
Blue,亞東醫院,#0070BB,2024-01-19,69912
Blue,府中,#0070BB,2024-01-19,23170
Blue,板橋,#0070BB,2024-01-19,11509
Blue,新埔,#0070BB,2024-01-19,28110
Blue,江子翠,#0070BB,2024-01-19,59916
Blue,龍山寺,#0070BB,2024-01-19,7521
Blue,西門,#0070BB,2024-01-19,78404
Blue,台北車站,#0070BB,2024-01-19,44877
Blue,善導寺,#0070BB,2024-01-19,27169
Blue,忠孝新生,#0070BB,2024-01-19,21852
Blue,忠孝復興,#0070BB,2024-01-19,8281
Blue,國父紀念館,#0070BB,2024-01-19,48468
Blue,頂埔,#0070BB,2024-01-20,59658
Blue,永寧,#0070BB,2024-01-20,36107
Blue,土城,#0070BB,2024-01-20,4743
Blue,海山,#0070BB,2024-01-20,82715
Blue,亞東醫院,#0070BB,2024-01-20,45967
Blue,府中,#0070BB,2024-01-20,71779
Blue,板橋,#0070BB,2024-01-20,8587
Blue,新埔,#0070BB,2024-01-20,55973
Blue,江子翠,#0070BB,2024-01-20,51315
Blue,龍山寺,#0070BB,2024-01-20,79874
Blue,西門,#0070BB,2024-01-20,24226
Blue,台北車站,#0070BB,2024-01-20,43351
Blue,善導寺,#0070BB,2024-01-20,60076
Blue,忠孝新生,#0070BB,2024-01-20,88482
Blue,忠孝復興,#0070BB,2024-01-20,61884
Blue,國父紀念館,#0070BB,2024-01-20,13341
Blue,頂埔,#0070BB,2024-01-21,63864
Blue,永寧,#0070BB,2024-01-21,65987
Blue,土城,#0070BB,2024-01-21,6912
Blue,海山,#0070BB,2024-01-21,60372
Blue,亞東醫院,#0070BB,2024-01-21,42869
Blue,府中,#0070BB,2024-01-21,77406
Blue,板橋,#0070BB,2024-01-21,6319
Blue,新埔,#0070BB,2024-01-21,13967
Blue,江子翠,#0070BB,2024-01-21,58949
Blue,龍山寺,#0070BB,2024-01-21,7598
Blue,西門,#0070BB,2024-01-21,30613
Blue,台北車站,#0070BB,2024-01-21,53944
Blue,善導寺,#0070BB,2024-01-21,72012
Blue,忠孝新生,#0070BB,2024-01-21,8771
Blue,忠孝復興,#0070BB,2024-01-21,55450
Blue,國父紀念館,#0070BB,2024-01-21,69966
Blue,頂埔,#0070BB,2024-01-22,54523
Blue,永寧,#0070BB,2024-01-22,77019
Blue,土城,#0070BB,2024-01-22,66707
Blue,海山,#0070BB,2024-01-22,80358
Blue,亞東醫院,#0070BB,2024-01-22,63524
Blue,府中,#0070BB,2024-01-22,35277
Blue,板橋,#0070BB,2024-01-22,17279
Blue,新埔,#0070BB,2024-01-22,42952
Blue,江子翠,#0070BB,2024-01-22,85931
Blue,龍山寺,#0070BB,2024-01-22,88551
Blue,西門,#0070BB,2024-01-22,32092
Blue,台北車站,#0070BB,2024-01-22,26222
Blue,善導寺,#0070BB,2024-01-22,2302
Blue,忠孝新生,#0070BB,2024-01-22,51946
Blue,忠孝復興,#0070BB,2024-01-22,89047
Blue,國父紀念館,#0070BB,2024-01-22,54176
Blue,頂埔,#0070BB,2024-01-23,21983
Blue,永寧,#0070BB,2024-01-23,40256
Blue,土城,#0070BB,2024-01-23,60826
Blue,海山,#0070BB,2024-01-23,72010
Blue,亞東醫院,#0070BB,2024-01-23,18330
Blue,府中,#0070BB,2024-01-23,5498
Blue,板橋,#0070BB,2024-01-23,81832
Blue,新埔,#0070BB,2024-01-23,27206
Blue,江子翠,#0070BB,2024-01-23,49175
Blue,龍山寺,#0070BB,2024-01-23,3082
Blue,西門,#0070BB,2024-01-23,35622
Blue,台北車站,#0070BB,2024-01-23,52695
Blue,善導寺,#0070BB,2024-01-23,79349
Blue,忠孝新生,#0070BB,2024-01-23,83246
Blue,忠孝復興,#0070BB,2024-01-23,35562
Blue,國父紀念館,#0070BB,2024-01-23,61022
Blue,頂埔,#0070BB,2024-01-24,58786
Blue,永寧,#0070BB,2024-01-24,3355
Blue,土城,#0070BB,2024-01-24,11304
Blue,海山,#0070BB,2024-01-24,6900
Blue,亞東醫院,#0070BB,2024-01-24,12861
Blue,府中,#0070BB,2024-01-24,82369
Blue,板橋,#0070BB,2024-01-24,2309
Blue,新埔,#0070BB,2024-01-24,66428
Blue,江子翠,#0070BB,2024-01-24,21907
Blue,龍山寺,#0070BB,2024-01-24,74550
Blue,西門,#0070BB,2024-01-24,64803
Blue,台北車站,#0070BB,2024-01-24,26626
Blue,善導寺,#0070BB,2024-01-24,15611
Blue,忠孝新生,#0070BB,2024-01-24,9768
Blue,忠孝復興,#0070BB,2024-01-24,20960
Blue,國父紀念館,#0070BB,2024-01-24,24529
Blue,頂埔,#0070BB,2024-01-25,58594
Blue,永寧,#0070BB,2024-01-25,45907
Blue,土城,#0070BB,2024-01-25,68162
Blue,海山,#0070BB,2024-01-25,37631
Blue,亞東醫院,#0070BB,2024-01-25,77804
Blue,府中,#0070BB,2024-01-25,47863
Blue,板橋,#0070BB,2024-01-25,53047
Blue,新埔,#0070BB,2024-01-25,18262
Blue,江子翠,#0070BB,2024-01-25,10419
Blue,龍山寺,#0070BB,2024-01-25,42975
Blue,西門,#0070BB,2024-01-25,2422
Blue,台北車站,#0070BB,2024-01-25,24835
Blue,善導寺,#0070BB,2024-01-25,84855
Blue,忠孝新生,#0070BB,2024-01-25,78915
Blue,忠孝復興,#0070BB,2024-01-25,25086
Blue,國父紀念館,#0070BB,2024-01-25,78690
Blue,頂埔,#0070BB,2024-01-26,80013
Blue,永寧,#0070BB,2024-01-26,82968
Blue,土城,#0070BB,2024-01-26,51419
Blue,海山,#0070BB,2024-01-26,77493
Blue,亞東醫院,#0070BB,2024-01-26,73583
Blue,府中,#0070BB,2024-01-26,9464
Blue,板橋,#0070BB,2024-01-26,16881
Blue,新埔,#0070BB,2024-01-26,40548
Blue,江子翠,#0070BB,2024-01-26,39311
Blue,龍山寺,#0070BB,2024-01-26,28786
Blue,西門,#0070BB,2024-01-26,66970
Blue,台北車站,#0070BB,2024-01-26,62561
Blue,善導寺,#0070BB,2024-01-26,6062
Blue,忠孝新生,#0070BB,2024-01-26,24720
Blue,忠孝復興,#0070BB,2024-01-26,41778
Blue,國父紀念館,#0070BB,2024-01-26,50476
Blue,頂埔,#0070BB,2024-01-27,86004
Blue,永寧,#0070BB,2024-01-27,37324
Blue,土城,#0070BB,2024-01-27,60519
Blue,海山,#0070BB,2024-01-27,14439
Blue,亞東醫院,#0070BB,2024-01-27,44176
Blue,府中,#0070BB,2024-01-27,61041
Blue,板橋,#0070BB,2024-01-27,68775
Blue,新埔,#0070BB,2024-01-27,58509
Blue,江子翠,#0070BB,2024-01-27,24337
Blue,龍山寺,#0070BB,2024-01-27,73361
Blue,西門,#0070BB,2024-01-27,69416
Blue,台北車站,#0070BB,2024-01-27,51924
Blue,善導寺,#0070BB,2024-01-27,6121
Blue,忠孝新生,#0070BB,2024-01-27,63496
Blue,忠孝復興,#0070BB,2024-01-27,48456
Blue,國父紀念館,#0070BB,2024-01-27,79483
Blue,頂埔,#0070BB,2024-01-28,34534
Blue,永寧,#0070BB,2024-01-28,58980
Blue,土城,#0070BB,2024-01-28,84800
Blue,海山,#0070BB,2024-01-28,45828
Blue,亞東醫院,#0070BB,2024-01-28,21146
Blue,府中,#0070BB,2024-01-28,43231
Blue,板橋,#0070BB,2024-01-28,37587
Blue,新埔,#0070BB,2024-01-28,34985
Blue,江子翠,#0070BB,2024-01-28,82898
Blue,龍山寺,#0070BB,2024-01-28,72209
Blue,西門,#0070BB,2024-01-28,87071
Blue,台北車站,#0070BB,2024-01-28,64877
Blue,善導寺,#0070BB,2024-01-28,29137
Blue,忠孝新生,#0070BB,2024-01-28,89435
Blue,忠孝復興,#0070BB,2024-01-28,41770
Blue,國父紀念館,#0070BB,2024-01-28,56905
Blue,頂埔,#0070BB,2024-01-29,65021
Blue,永寧,#0070BB,2024-01-29,9830
Blue,土城,#0070BB,2024-01-29,62605
Blue,海山,#0070BB,2024-01-29,87075
Blue,亞東醫院,#0070BB,2024-01-29,15310
Blue,府中,#0070BB,2024-01-29,45408
Blue,板橋,#0070BB,2024-01-29,46137
Blue,新埔,#0070BB,2024-01-29,6253
Blue,江子翠,#0070BB,2024-01-29,59828
Blue,龍山寺,#0070BB,2024-01-29,11535
Blue,西門,#0070BB,2024-01-29,59889
Blue,台北車站,#0070BB,2024-01-29,46184
Blue,善導寺,#0070BB,2024-01-29,84535
Blue,忠孝新生,#0070BB,2024-01-29,12720
Blue,忠孝復興,#0070BB,2024-01-29,8724
Blue,國父紀念館,#0070BB,2024-01-29,46994
Blue,頂埔,#0070BB,2024-01-30,44174
Blue,永寧,#0070BB,2024-01-30,24951
Blue,土城,#0070BB,2024-01-30,46018
Blue,海山,#0070BB,2024-01-30,39541
Blue,亞東醫院,#0070BB,2024-01-30,16122
Blue,府中,#0070BB,2024-01-30,57214
Blue,板橋,#0070BB,2024-01-30,24178
Blue,新埔,#0070BB,2024-01-30,85334
Blue,江子翠,#0070BB,2024-01-30,82070
Blue,龍山寺,#0070BB,2024-01-30,13196
Blue,西門,#0070BB,2024-01-30,69266
Blue,台北車站,#0070BB,2024-01-30,61897
Blue,善導寺,#0070BB,2024-01-30,4781
Blue,忠孝新生,#0070BB,2024-01-30,46504
Blue,忠孝復興,#0070BB,2024-01-30,17697
Blue,國父紀念館,#0070BB,2024-01-30,54579
Blue,頂埔,#0070BB,2024-01-31,19760
Blue,永寧,#0070BB,2024-01-31,42520
Blue,土城,#0070BB,2024-01-31,4232
Blue,海山,#0070BB,2024-01-31,27368
Blue,亞東醫院,#0070BB,2024-01-31,47745
Blue,府中,#0070BB,2024-01-31,77894
Blue,板橋,#0070BB,2024-01-31,88756
Blue,新埔,#0070BB,2024-01-31,57606
Blue,江子翠,#0070BB,2024-01-31,88202
Blue,龍山寺,#0070BB,2024-01-31,38771
Blue,西門,#0070BB,2024-01-31,61356
Blue,台北車站,#0070BB,2024-01-31,20705
Blue,善導寺,#0070BB,2024-01-31,68957
Blue,忠孝新生,#0070BB,2024-01-31,14670
Blue,忠孝復興,#0070BB,2024-01-31,1458
Blue,國父紀念館,#0070BB,2024-01-31,82154
Blue,頂埔,#0070BB,2024-02-01,18000
Blue,永寧,#0070BB,2024-02-01,41278
Blue,土城,#0070BB,2024-02-01,55515
Blue,海山,#0070BB,2024-02-01,78569
Blue,亞東醫院,#0070BB,2024-02-01,64152
Blue,府中,#0070BB,2024-02-01,45868
Blue,板橋,#0070BB,2024-02-01,18619
Blue,新埔,#0070BB,2024-02-01,6052
Blue,江子翠,#0070BB,2024-02-01,15690
Blue,龍山寺,#0070BB,2024-02-01,46728
Blue,西門,#0070BB,2024-02-01,40814
Blue,台北車站,#0070BB,2024-02-01,18692
Blue,善導寺,#0070BB,2024-02-01,36632
Blue,忠孝新生,#0070BB,2024-02-01,55224
Blue,忠孝復興,#0070BB,2024-02-01,46398
Blue,國父紀念館,#0070BB,2024-02-01,32068
Blue,頂埔,#0070BB,2024-02-02,85748
Blue,永寧,#0070BB,2024-02-02,32233
Blue,土城,#0070BB,2024-02-02,80982
Blue,海山,#0070BB,2024-02-02,65786
Blue,亞東醫院,#0070BB,2024-02-02,21284
Blue,府中,#0070BB,2024-02-02,30809
Blue,板橋,#0070BB,2024-02-02,38676
Blue,新埔,#0070BB,2024-02-02,19044
Blue,江子翠,#0070BB,2024-02-02,73837
Blue,龍山寺,#0070BB,2024-02-02,82247
Blue,西門,#0070BB,2024-02-02,40597
Blue,台北車站,#0070BB,2024-02-02,78633
Blue,善導寺,#0070BB,2024-02-02,30242
Blue,忠孝新生,#0070BB,2024-02-02,62595
Blue,忠孝復興,#0070BB,2024-02-02,34627
Blue,國父紀念館,#0070BB,2024-02-02,37886
Blue,頂埔,#0070BB,2024-02-03,55750
Blue,永寧,#0070BB,2024-02-03,6804
Blue,土城,#0070BB,2024-02-03,17814
Blue,海山,#0070BB,2024-02-03,42584
Blue,亞東醫院,#0070BB,2024-02-03,18058
Blue,府中,#0070BB,2024-02-03,7259
Blue,板橋,#0070BB,2024-02-03,33555
Blue,新埔,#0070BB,2024-02-03,23299
Blue,江子翠,#0070BB,2024-02-03,16636
Blue,龍山寺,#0070BB,2024-02-03,40843
Blue,西門,#0070BB,2024-02-03,21856
Blue,台北車站,#0070BB,2024-02-03,35219
Blue,善導寺,#0070BB,2024-02-03,88862
Blue,忠孝新生,#0070BB,2024-02-03,74949
Blue,忠孝復興,#0070BB,2024-02-03,71575
Blue,國父紀念館,#0070BB,2024-02-03,87290
Blue,頂埔,#0070BB,2024-02-04,14182
Blue,永寧,#0070BB,2024-02-04,27529
Blue,土城,#0070BB,2024-02-04,45856
Blue,海山,#0070BB,2024-02-04,9704
Blue,亞東醫院,#0070BB,2024-02-04,13116
Blue,府中,#0070BB,2024-02-04,38254
Blue,板橋,#0070BB,2024-02-04,17754
Blue,新埔,#0070BB,2024-02-04,84756
Blue,江子翠,#0070BB,2024-02-04,8355
Blue,龍山寺,#0070BB,2024-02-04,33555
Blue,西門,#0070BB,2024-02-04,79155
Blue,台北車站,#0070BB,2024-02-04,8000
Blue,善導寺,#0070BB,2024-02-04,87863
Blue,忠孝新生,#0070BB,2024-02-04,9520
Blue,忠孝復興,#0070BB,2024-02-04,85296
Blue,國父紀念館,#0070BB,2024-02-04,69182
Blue,頂埔,#0070BB,2024-02-05,80279
Blue,永寧,#0070BB,2024-02-05,42802
