line,station,color,date,population
Yellow,新埔民生,#FFD400,2024-01-27,55330
Yellow,頭前庄,#FFD400,2024-01-27,84731
Yellow,幸福,#FFD400,2024-01-27,9029
Yellow,新北產業園區,#FFD400,2024-01-27,67451
Yellow,大坪林,#FFD400,2024-01-28,5842
Yellow,十四張,#FFD400,2024-01-28,72281
Yellow,秀朗橋,#FFD400,2024-01-28,21136
Yellow,景平,#FFD400,2024-01-28,62778
Yellow,景安,#FFD400,2024-01-28,66055
Yellow,中和,#FFD400,2024-01-28,19695
Yellow,橋和,#FFD400,2024-01-28,81440
Yellow,中原,#FFD400,2024-01-28,54058
Yellow,板新,#FFD400,2024-01-28,55159
Yellow,板橋,#FFD400,2024-01-28,80132
Yellow,新埔民生,#FFD400,2024-01-28,77213
Yellow,頭前庄,#FFD400,2024-01-28,26413
Yellow,幸福,#FFD400,2024-01-28,30136
Yellow,新北產業園區,#FFD400,2024-01-28,40444
Yellow,大坪林,#FFD400,2024-01-29,31712
Yellow,十四張,#FFD400,2024-01-29,51049
Yellow,秀朗橋,#FFD400,2024-01-29,59830
Yellow,景平,#FFD400,2024-01-29,12577
Yellow,景安,#FFD400,2024-01-29,24342
Yellow,中和,#FFD400,2024-01-29,19988
Yellow,橋和,#FFD400,2024-01-29,47085
Yellow,中原,#FFD400,2024-01-29,75488
Yellow,板新,#FFD400,2024-01-29,42371
Yellow,板橋,#FFD400,2024-01-29,8932
Yellow,新埔民生,#FFD400,2024-01-29,57505
Yellow,頭前庄,#FFD400,2024-01-29,88076
Yellow,幸福,#FFD400,2024-01-29,44721
Yellow,新北產業園區,#FFD400,2024-01-29,85269
Yellow,大坪林,#FFD400,2024-01-30,46790
Yellow,十四張,#FFD400,2024-01-30,26774
Yellow,秀朗橋,#FFD400,2024-01-30,11333
Yellow,景平,#FFD400,2024-01-30,34971
Yellow,景安,#FFD400,2024-01-30,38379
Yellow,中和,#FFD400,2024-01-30,50279
Yellow,橋和,#FFD400,2024-01-30,35210
Yellow,中原,#FFD400,2024-01-30,38259
Yellow,板新,#FFD400,2024-01-30,32461
Yellow,板橋,#FFD400,2024-01-30,13554
Yellow,新埔民生,#FFD400,2024-01-30,46801
Yellow,頭前庄,#FFD400,2024-01-30,45811
Yellow,幸福,#FFD400,2024-01-30,22809
Yellow,新北產業園區,#FFD400,2024-01-30,23851
Yellow,大坪林,#FFD400,2024-01-31,18034
Yellow,十四張,#FFD400,2024-01-31,83687
Yellow,秀朗橋,#FFD400,2024-01-31,13484
Yellow,景平,#FFD400,2024-01-31,71865
Yellow,景安,#FFD400,2024-01-31,51108
Yellow,中和,#FFD400,2024-01-31,1765
Yellow,橋和,#FFD400,2024-01-31,63064
Yellow,中原,#FFD400,2024-01-31,63660
Yellow,板新,#FFD400,2024-01-31,79684
Yellow,板橋,#FFD400,2024-01-31,61117
Yellow,新埔民生,#FFD400,2024-01-31,4101
Yellow,頭前庄,#FFD400,2024-01-31,26348
Yellow,幸福,#FFD400,2024-01-31,12260
Yellow,新北產業園區,#FFD400,2024-01-31,9107
Yellow,大坪林,#FFD400,2024-02-01,56483
Yellow,十四張,#FFD400,2024-02-01,54899
Yellow,秀朗橋,#FFD400,2024-02-01,31714
Yellow,景平,#FFD400,2024-02-01,16959
Yellow,景安,#FFD400,2024-02-01,56225
Yellow,中和,#FFD400,2024-02-01,48575
Yellow,橋和,#FFD400,2024-02-01,61308
Yellow,中原,#FFD400,2024-02-01,5753
Yellow,板新,#FFD400,2024-02-01,36963
Yellow,板橋,#FFD400,2024-02-01,30912
Yellow,新埔民生,#FFD400,2024-02-01,81973
Yellow,頭前庄,#FFD400,2024-02-01,28988
Yellow,幸福,#FFD400,2024-02-01,75589
Yellow,新北產業園區,#FFD400,2024-02-01,59624
Yellow,大坪林,#FFD400,2024-02-02,22886
Yellow,十四張,#FFD400,2024-02-02,66608
Yellow,秀朗橋,#FFD400,2024-02-02,57456
Yellow,景平,#FFD400,2024-02-02,55264
Yellow,景安,#FFD400,2024-02-02,68201
Yellow,中和,#FFD400,2024-02-02,66453
Yellow,橋和,#FFD400,2024-02-02,88007
Yellow,中原,#FFD400,2024-02-02,35256
Yellow,板新,#FFD400,2024-02-02,25411
Yellow,板橋,#FFD400,2024-02-02,20282
Yellow,新埔民生,#FFD400,2024-02-02,17451
Yellow,頭前庄,#FFD400,2024-02-02,75096
Yellow,幸福,#FFD400,2024-02-02,84436
Yellow,新北產業園區,#FFD400,2024-02-02,67331
Yellow,大坪林,#FFD400,2024-02-03,62076
Yellow,十四張,#FFD400,2024-02-03,83211
Yellow,秀朗橋,#FFD400,2024-02-03,61360
Yellow,景平,#FFD400,2024-02-03,12581
Yellow,景安,#FFD400,2024-02-03,77106
Yellow,中和,#FFD400,2024-02-03,17057
Yellow,橋和,#FFD400,2024-02-03,88431
Yellow,中原,#FFD400,2024-02-03,31515
Yellow,板新,#FFD400,2024-02-03,81987
Yellow,板橋,#FFD400,2024-02-03,43864
Yellow,新埔民生,#FFD400,2024-02-03,11514
Yellow,頭前庄,#FFD400,2024-02-03,29589
Yellow,幸福,#FFD400,2024-02-03,38733
Yellow,新北產業園區,#FFD400,2024-02-03,17993
Yellow,大坪林,#FFD400,2024-02-04,8742
Yellow,十四張,#FFD400,2024-02-04,43550
Yellow,秀朗橋,#FFD400,2024-02-04,35694
Yellow,景平,#FFD400,2024-02-04,41661
Yellow,景安,#FFD400,2024-02-04,81039
Yellow,中和,#FFD400,2024-02-04,27443
Yellow,橋和,#FFD400,2024-02-04,69348
Yellow,中原,#FFD400,2024-02-04,11610
Yellow,板新,#FFD400,2024-02-04,11105
Yellow,板橋,#FFD400,2024-02-04,54546
Yellow,新埔民生,#FFD400,2024-02-04,19145
Yellow,頭前庄,#FFD400,2024-02-04,16202
Yellow,幸福,#FFD400,2024-02-04,25742
Yellow,新北產業園區,#FFD400,2024-02-04,9696
Yellow,大坪林,#FFD400,2024-02-05,65517
Yellow,十四張,#FFD400,2024-02-05,13911
Yellow,秀朗橋,#FFD400,2024-02-05,89373
Yellow,景平,#FFD400,2024-02-05,86142
Yellow,景安,#FFD400,2024-02-05,5767
Yellow,中和,#FFD400,2024-02-05,62887
Yellow,橋和,#FFD400,2024-02-05,47369
Yellow,中原,#FFD400,2024-02-05,80772
Yellow,板新,#FFD400,2024-02-05,13567
Yellow,板橋,#FFD400,2024-02-05,29866
Yellow,新埔民生,#FFD400,2024-02-05,88688
Yellow,頭前庄,#FFD400,2024-02-05,37341
Yellow,幸福,#FFD400,2024-02-05,78821
Yellow,新北產業園區,#FFD400,2024-02-05,17767
Yellow,大坪林,#FFD400,2024-02-06,52807
Yellow,十四張,#FFD400,2024-02-06,63039
Yellow,秀朗橋,#FFD400,2024-02-06,36215
Yellow,景平,#FFD400,2024-02-06,77726
Yellow,景安,#FFD400,2024-02-06,32151
Yellow,中和,#FFD400,2024-02-06,61841
Yellow,橋和,#FFD400,2024-02-06,87995
Yellow,中原,#FFD400,2024-02-06,35687
Yellow,板新,#FFD400,2024-02-06,79079
Yellow,板橋,#FFD400,2024-02-06,51424
Yellow,新埔民生,#FFD400,2024-02-06,61183
Yellow,頭前庄,#FFD400,2024-02-06,24847
Yellow,幸福,#FFD400,2024-02-06,78517
Yellow,新北產業園區,#FFD400,2024-02-06,33726
Yellow,大坪林,#FFD400,2024-02-07,36485
Yellow,十四張,#FFD400,2024-02-07,23504
Yellow,秀朗橋,#FFD400,2024-02-07,27914
Yellow,景平,#FFD400,2024-02-07,5757
Yellow,景安,#FFD400,2024-02-07,12493
Yellow,中和,#FFD400,2024-02-07,28040
Yellow,橋和,#FFD400,2024-02-07,43426
Yellow,中原,#FFD400,2024-02-07,39465
Yellow,板新,#FFD400,2024-02-07,10135
Yellow,板橋,#FFD400,2024-02-07,45917
Yellow,新埔民生,#FFD400,2024-02-07,5915
Yellow,頭前庄,#FFD400,2024-02-07,70408
Yellow,幸福,#FFD400,2024-02-07,6102
Yellow,新北產業園區,#FFD400,2024-02-07,59074
Yellow,大坪林,#FFD400,2024-02-08,2342
Yellow,十四張,#FFD400,2024-02-08,70224
Yellow,秀朗橋,#FFD400,2024-02-08,24673
Yellow,景平,#FFD400,2024-02-08,21618
Yellow,景安,#FFD400,2024-02-08,19537
Yellow,中和,#FFD400,2024-02-08,76311
Yellow,橋和,#FFD400,2024-02-08,66772
Yellow,中原,#FFD400,2024-02-08,21253
Yellow,板新,#FFD400,2024-02-08,55794
Yellow,板橋,#FFD400,2024-02-08,79205
Yellow,新埔民生,#FFD400,2024-02-08,18861
Yellow,頭前庄,#FFD400,2024-02-08,27652
Yellow,幸福,#FFD400,2024-02-08,58808
Yellow,新北產業園區,#FFD400,2024-02-08,74796
Yellow,大坪林,#FFD400,2024-02-09,78308
Yellow,十四張,#FFD400,2024-02-09,70238
Yellow,秀朗橋,#FFD400,2024-02-09,2985
