line,station,color,date,population
Orange,東門,#FFAA33,2024-01-07,23333
Orange,忠孝新生,#FFAA33,2024-01-07,76636
Orange,松江南京,#FFAA33,2024-01-07,78383
Orange,行天宮,#FFAA33,2024-01-07,4668
Orange,中山國小,#FFAA33,2024-01-07,44443
Orange,南勢角,#FFAA33,2024-01-08,77708
Orange,景安,#FFAA33,2024-01-08,31481
Orange,永安市場,#FFAA33,2024-01-08,16221
Orange,頂溪,#FFAA33,2024-01-08,70010
Orange,古亭,#FFAA33,2024-01-08,83197
Orange,東門,#FFAA33,2024-01-08,19221
Orange,忠孝新生,#FFAA33,2024-01-08,82620
Orange,松江南京,#FFAA33,2024-01-08,84250
Orange,行天宮,#FFAA33,2024-01-08,38796
Orange,中山國小,#FFAA33,2024-01-08,80262
Orange,南勢角,#FFAA33,2024-01-09,30365
Orange,景安,#FFAA33,2024-01-09,49531
Orange,永安市場,#FFAA33,2024-01-09,35870
Orange,頂溪,#FFAA33,2024-01-09,4133
Orange,古亭,#FFAA33,2024-01-09,89068
Orange,東門,#FFAA33,2024-01-09,22377
Orange,忠孝新生,#FFAA33,2024-01-09,11397
Orange,松江南京,#FFAA33,2024-01-09,46699
Orange,行天宮,#FFAA33,2024-01-09,88582
Orange,中山國小,#FFAA33,2024-01-09,16673
Orange,南勢角,#FFAA33,2024-01-10,87277
Orange,景安,#FFAA33,2024-01-10,25363
Orange,永安市場,#FFAA33,2024-01-10,3849
Orange,頂溪,#FFAA33,2024-01-10,46057
Orange,古亭,#FFAA33,2024-01-10,4616
Orange,東門,#FFAA33,2024-01-10,54838
Orange,忠孝新生,#FFAA33,2024-01-10,48268
Orange,松江南京,#FFAA33,2024-01-10,54006
Orange,行天宮,#FFAA33,2024-01-10,33584
Orange,中山國小,#FFAA33,2024-01-10,47922
Orange,南勢角,#FFAA33,2024-01-11,51700
Orange,景安,#FFAA33,2024-01-11,68011
Orange,永安市場,#FFAA33,2024-01-11,50104
Orange,頂溪,#FFAA33,2024-01-11,63040
Orange,古亭,#FFAA33,2024-01-11,52287
Orange,東門,#FFAA33,2024-01-11,38962
Orange,忠孝新生,#FFAA33,2024-01-11,43088
Orange,松江南京,#FFAA33,2024-01-11,19971
Orange,行天宮,#FFAA33,2024-01-11,68616
Orange,中山國小,#FFAA33,2024-01-11,42421
Orange,南勢角,#FFAA33,2024-01-12,44946
Orange,景安,#FFAA33,2024-01-12,20184
Orange,永安市場,#FFAA33,2024-01-12,2486
Orange,頂溪,#FFAA33,2024-01-12,49525
Orange,古亭,#FFAA33,2024-01-12,86158
Orange,東門,#FFAA33,2024-01-12,53138
Orange,忠孝新生,#FFAA33,2024-01-12,34052
Orange,松江南京,#FFAA33,2024-01-12,89509
Orange,行天宮,#FFAA33,2024-01-12,57492
Orange,中山國小,#FFAA33,2024-01-12,54260
Orange,南勢角,#FFAA33,2024-01-13,66524
Orange,景安,#FFAA33,2024-01-13,81905
Orange,永安市場,#FFAA33,2024-01-13,49651
Orange,頂溪,#FFAA33,2024-01-13,19212
Orange,古亭,#FFAA33,2024-01-13,22167
Orange,東門,#FFAA33,2024-01-13,36197
Orange,忠孝新生,#FFAA33,2024-01-13,76410
Orange,松江南京,#FFAA33,2024-01-13,18200
Orange,行天宮,#FFAA33,2024-01-13,71645
Orange,中山國小,#FFAA33,2024-01-13,61193
Orange,南勢角,#FFAA33,2024-01-14,1985
Orange,景安,#FFAA33,2024-01-14,40435
Orange,永安市場,#FFAA33,2024-01-14,43507
Orange,頂溪,#FFAA33,2024-01-14,15934
Orange,古亭,#FFAA33,2024-01-14,11508
Orange,東門,#FFAA33,2024-01-14,17678
Orange,忠孝新生,#FFAA33,2024-01-14,6497
Orange,松江南京,#FFAA33,2024-01-14,89491
Orange,行天宮,#FFAA33,2024-01-14,28020
Orange,中山國小,#FFAA33,2024-01-14,43110
Orange,南勢角,#FFAA33,2024-01-15,37360
Orange,景安,#FFAA33,2024-01-15,14301
Orange,永安市場,#FFAA33,2024-01-15,75363
Orange,頂溪,#FFAA33,2024-01-15,4456
Orange,古亭,#FFAA33,2024-01-15,5984
Orange,東門,#FFAA33,2024-01-15,51789
Orange,忠孝新生,#FFAA33,2024-01-15,76929
Orange,松江南京,#FFAA33,2024-01-15,7133
Orange,行天宮,#FFAA33,2024-01-15,41416
Orange,中山國小,#FFAA33,2024-01-15,37973
Orange,南勢角,#FFAA33,2024-01-16,86586
Orange,景安,#FFAA33,2024-01-16,62186
Orange,永安市場,#FFAA33,2024-01-16,56318
Orange,頂溪,#FFAA33,2024-01-16,25572
Orange,古亭,#FFAA33,2024-01-16,22414
Orange,東門,#FFAA33,2024-01-16,58922
Orange,忠孝新生,#FFAA33,2024-01-16,32762
Orange,松江南京,#FFAA33,2024-01-16,13090
Orange,行天宮,#FFAA33,2024-01-16,9078
Orange,中山國小,#FFAA33,2024-01-16,56512
Orange,南勢角,#FFAA33,2024-01-17,55282
Orange,景安,#FFAA33,2024-01-17,22135
Orange,永安市場,#FFAA33,2024-01-17,17387
Orange,頂溪,#FFAA33,2024-01-17,26834
Orange,古亭,#FFAA33,2024-01-17,47823
Orange,東門,#FFAA33,2024-01-17,58480
Orange,忠孝新生,#FFAA33,2024-01-17,18526
Orange,松江南京,#FFAA33,2024-01-17,38242
Orange,行天宮,#FFAA33,2024-01-17,82537
Orange,中山國小,#FFAA33,2024-01-17,64944
Orange,南勢角,#FFAA33,2024-01-18,45690
Orange,景安,#FFAA33,2024-01-18,84715
Orange,永安市場,#FFAA33,2024-01-18,58418
Orange,頂溪,#FFAA33,2024-01-18,32721
Orange,古亭,#FFAA33,2024-01-18,78177
Orange,東門,#FFAA33,2024-01-18,18975
Orange,忠孝新生,#FFAA33,2024-01-18,87942
Orange,松江南京,#FFAA33,2024-01-18,51912
Orange,行天宮,#FFAA33,2024-01-18,7634
Orange,中山國小,#FFAA33,2024-01-18,73668
Orange,南勢角,#FFAA33,2024-01-19,37255
Orange,景安,#FFAA33,2024-01-19,55029
Orange,永安市場,#FFAA33,2024-01-19,62338
Orange,頂溪,#FFAA33,2024-01-19,34139
Orange,古亭,#FFAA33,2024-01-19,60677
Orange,東門,#FFAA33,2024-01-19,2846
Orange,忠孝新生,#FFAA33,2024-01-19,53094
Orange,松江南京,#FFAA33,2024-01-19,51550
Orange,行天宮,#FFAA33,2024-01-19,32198
Orange,中山國小,#FFAA33,2024-01-19,15284
Orange,南勢角,#FFAA33,2024-01-20,31138
Orange,景安,#FFAA33,2024-01-20,10284
Orange,永安市場,#FFAA33,2024-01-20,29894
Orange,頂溪,#FFAA33,2024-01-20,65019
Orange,古亭,#FFAA33,2024-01-20,24854
Orange,東門,#FFAA33,2024-01-20,44971
Orange,忠孝新生,#FFAA33,2024-01-20,87320
Orange,松江南京,#FFAA33,2024-01-20,84143
Orange,行天宮,#FFAA33,2024-01-20,67816
Orange,中山國小,#FFAA33,2024-01-20,20209
Orange,南勢角,#FFAA33,2024-01-21,83114
Orange,景安,#FFAA33,2024-01-21,86418
Orange,永安市場,#FFAA33,2024-01-21,10094
Orange,頂溪,#FFAA33,2024-01-21,23889
Orange,古亭,#FFAA33,2024-01-21,55429
Orange,東門,#FFAA33,2024-01-21,28983
Orange,忠孝新生,#FFAA33,2024-01-21,87341
Orange,松江南京,#FFAA33,2024-01-21,1487
Orange,行天宮,#FFAA33,2024-01-21,5282
Orange,中山國小,#FFAA33,2024-01-21,17712
Orange,南勢角,#FFAA33,2024-01-22,26020
Orange,景安,#FFAA33,2024-01-22,25122
Orange,永安市場,#FFAA33,2024-01-22,72096
Orange,頂溪,#FFAA33,2024-01-22,6293
Orange,古亭,#FFAA33,2024-01-22,56167
Orange,東門,#FFAA33,2024-01-22,57592
Orange,忠孝新生,#FFAA33,2024-01-22,70352
Orange,松江南京,#FFAA33,2024-01-22,80254
Orange,行天宮,#FFAA33,2024-01-22,23270
Orange,中山國小,#FFAA33,2024-01-22,37084
Orange,南勢角,#FFAA33,2024-01-23,82723
Orange,景安,#FFAA33,2024-01-23,81361
Orange,永安市場,#FFAA33,2024-01-23,3752
Orange,頂溪,#FFAA33,2024-01-23,86873
Orange,古亭,#FFAA33,2024-01-23,59775
Orange,東門,#FFAA33,2024-01-23,89713
Orange,忠孝新生,#FFAA33,2024-01-23,13613
Orange,松江南京,#FFAA33,2024-01-23,42698
Orange,行天宮,#FFAA33,2024-01-23,65723
Orange,中山國小,#FFAA33,2024-01-23,37608
Orange,南勢角,#FFAA33,2024-01-24,68748
Orange,景安,#FFAA33,2024-01-24,44116
Orange,永安市場,#FFAA33,2024-01-24,10494
Orange,頂溪,#FFAA33,2024-01-24,19019
Orange,古亭,#FFAA33,2024-01-24,49992
Orange,東門,#FFAA33,2024-01-24,21066
Orange,忠孝新生,#FFAA33,2024-01-24,62407
Orange,松江南京,#FFAA33,2024-01-24,2025
Orange,行天宮,#FFAA33,2024-01-24,38770
Orange,中山國小,#FFAA33,2024-01-24,73927
Orange,南勢角,#FFAA33,2024-01-25,42844
Orange,景安,#FFAA33,2024-01-25,74867
Orange,永安市場,#FFAA33,2024-01-25,75685
Orange,頂溪,#FFAA33,2024-01-25,7598
Orange,古亭,#FFAA33,2024-01-25,67414
Orange,東門,#FFAA33,2024-01-25,85649
Orange,忠孝新生,#FFAA33,2024-01-25,37066
Orange,松江南京,#FFAA33,2024-01-25,52429
Orange,行天宮,#FFAA33,2024-01-25,39181
Orange,中山國小,#FFAA33,2024-01-25,22160
Orange,南勢角,#FFAA33,2024-01-26,42916
Orange,景安,#FFAA33,2024-01-26,52050
Orange,永安市場,#FFAA33,2024-01-26,58715
Orange,頂溪,#FFAA33,2024-01-26,4304
Orange,古亭,#FFAA33,2024-01-26,13639
Orange,東門,#FFAA33,2024-01-26,48215
Orange,忠孝新生,#FFAA33,2024-01-26,3486
Orange,松江南京,#FFAA33,2024-01-26,74325
Orange,行天宮,#FFAA33,2024-01-26,55812
Orange,中山國小,#FFAA33,2024-01-26,34723
Orange,南勢角,#FFAA33,2024-01-27,41024
Orange,景安,#FFAA33,2024-01-27,86629
Orange,永安市場,#FFAA33,2024-01-27,22348
Orange,頂溪,#FFAA33,2024-01-27,29155
Orange,古亭,#FFAA33,2024-01-27,14444
Orange,東門,#FFAA33,2024-01-27,86953
Orange,忠孝新生,#FFAA33,2024-01-27,23134
Orange,松江南京,#FFAA33,2024-01-27,83208
Orange,行天宮,#FFAA33,2024-01-27,11546
Orange,中山國小,#FFAA33,2024-01-27,1351
Orange,南勢角,#FFAA33,2024-01-28,85036
Orange,景安,#FFAA33,2024-01-28,25835
Orange,永安市場,#FFAA33,2024-01-28,36775
Orange,頂溪,#FFAA33,2024-01-28,32685
Orange,古亭,#FFAA33,2024-01-28,76691
Orange,東門,#FFAA33,2024-01-28,25242
Orange,忠孝新生,#FFAA33,2024-01-28,75400
Orange,松江南京,#FFAA33,2024-01-28,66207
Orange,行天宮,#FFAA33,2024-01-28,30198
Orange,中山國小,#FFAA33,2024-01-28,13032
Orange,南勢角,#FFAA33,2024-01-29,28115
Orange,景安,#FFAA33,2024-01-29,46976
Orange,永安市場,#FFAA33,2024-01-29,56077
Orange,頂溪,#FFAA33,2024-01-29,63566
Orange,古亭,#FFAA33,2024-01-29,39517
Orange,東門,#FFAA33,2024-01-29,14322
Orange,忠孝新生,#FFAA33,2024-01-29,38980
Orange,松江南京,#FFAA33,2024-01-29,24365
Orange,行天宮,#FFAA33,2024-01-29,70735
Orange,中山國小,#FFAA33,2024-01-29,71832
Orange,南勢角,#FFAA33,2024-01-30,65409
Orange,景安,#FFAA33,2024-01-30,21704
Orange,永安市場,#FFAA33,2024-01-30,75229
Orange,頂溪,#FFAA33,2024-01-30,76397
Orange,古亭,#FFAA33,2024-01-30,6008
Orange,東門,#FFAA33,2024-01-30,58224
Orange,忠孝新生,#FFAA33,2024-01-30,39014
Orange,松江南京,#FFAA33,2024-01-30,23514
Orange,行天宮,#FFAA33,2024-01-30,17105
Orange,中山國小,#FFAA33,2024-01-30,79731
Orange,南勢角,#FFAA33,2024-01-31,74172
Orange,景安,#FFAA33,2024-01-31,56346
Orange,永安市場,#FFAA33,2024-01-31,61009
Orange,頂溪,#FFAA33,2024-01-31,18110
Orange,古亭,#FFAA33,2024-01-31,13046
Orange,東門,#FFAA33,2024-01-31,65078
Orange,忠孝新生,#FFAA33,2024-01-31,18398
Orange,松江南京,#FFAA33,2024-01-31,44146
Orange,行天宮,#FFAA33,2024-01-31,45437
Orange,中山國小,#FFAA33,2024-01-31,7873
Orange,南勢角,#FFAA33,2024-02-01,71822
Orange,景安,#FFAA33,2024-02-01,24669
Orange,永安市場,#FFAA33,2024-02-01,81949
Orange,頂溪,#FFAA33,2024-02-01,33525
Orange,古亭,#FFAA33,2024-02-01,40439
Orange,東門,#FFAA33,2024-02-01,1174
Orange,忠孝新生,#FFAA33,2024-02-01,70640
Orange,松江南京,#FFAA33,2024-02-01,27314
Orange,行天宮,#FFAA33,2024-02-01,83701
Orange,中山國小,#FFAA33,2024-02-01,32318
Orange,南勢角,#FFAA33,2024-02-02,29700
Orange,景安,#FFAA33,2024-02-02,57032
Orange,永安市場,#FFAA33,2024-02-02,48638
Orange,頂溪,#FFAA33,2024-02-02,64497
Orange,古亭,#FFAA33,2024-02-02,44263
Orange,東門,#FFAA33,2024-02-02,63170
Orange,忠孝新生,#FFAA33,2024-02-02,5856
Orange,松江南京,#FFAA33,2024-02-02,48674
Orange,行天宮,#FFAA33,2024-02-02,18735
Orange,中山國小,#FFAA33,2024-02-02,66067
Orange,南勢角,#FFAA33,2024-02-03,63549
Orange,景安,#FFAA33,2024-02-03,81718
Orange,永安市場,#FFAA33,2024-02-03,60672
Orange,頂溪,#FFAA33,2024-02-03,75712
Orange,古亭,#FFAA33,2024-02-03,89906
Orange,東門,#FFAA33,2024-02-03,40641
Orange,忠孝新生,#FFAA33,2024-02-03,70552
Orange,松江南京,#FFAA33,2024-02-03,4791
Orange,行天宮,#FFAA33,2024-02-03,7751
Orange,中山國小,#FFAA33,2024-02-03,32180
Orange,南勢角,#FFAA33,2024-02-04,66343
Orange,景安,#FFAA33,2024-02-04,82051
Orange,永安市場,#FFAA33,2024-02-04,75675
Orange,頂溪,#FFAA33,2024-02-04,77180
Orange,古亭,#FFAA33,2024-02-04,40902
Orange,東門,#FFAA33,2024-02-04,78167
Orange,忠孝新生,#FFAA33,2024-02-04,50046
Orange,松江南京,#FFAA33,2024-02-04,9643
Orange,行天宮,#FFAA33,2024-02-04,12678
Orange,中山國小,#FFAA33,2024-02-04,53137
Orange,南勢角,#FFAA33,2024-02-05,14442
Orange,景安,#FFAA33,2024-02-05,10129
Orange,永安市場,#FFAA33,2024-02-05,53395
Orange,頂溪,#FFAA33,2024-02-05,39965
Orange,古亭,#FFAA33,2024-02-05,72811
Orange,東門,#FFAA33,2024-02-05,82320
Orange,忠孝新生,#FFAA33,2024-02-05,17167
Orange,松江南京,#FFAA33,2024-02-05,31050
Orange,行天宮,#FFAA33,2024-02-05,36830
Orange,中山國小,#FFAA33,2024-02-05,30688
Orange,南勢角,#FFAA33,2024-02-06,64555
Orange,景安,#FFAA33,2024-02-06,61311
Orange,永安市場,#FFAA33,2024-02-06,13471
Orange,頂溪,#FFAA33,2024-02-06,52540
Orange,古亭,#FFAA33,2024-02-06,79666
Orange,東門,#FFAA33,2024-02-06,23312
Orange,忠孝新生,#FFAA33,2024-02-06,21008
Orange,松江南京,#FFAA33,2024-02-06,12536
Orange,行天宮,#FFAA33,2024-02-06,68085
Orange,中山國小,#FFAA33,2024-02-06,61839
Orange,南勢角,#FFAA33,2024-02-07,67472
Orange,景安,#FFAA33,2024-02-07,17497
Orange,永安市場,#FFAA33,2024-02-07,61054
Orange,頂溪,#FFAA33,2024-02-07,6210
Orange,古亭,#FFAA33,2024-02-07,89560
Orange,東門,#FFAA33,2024-02-07,59990
Orange,忠孝新生,#FFAA33,2024-02-07,30601
Orange,松江南京,#FFAA33,2024-02-07,72594
Orange,行天宮,#FFAA33,2024-02-07,39147
Orange,中山國小,#FFAA33,2024-02-07,52624
Orange,南勢角,#FFAA33,2024-02-08,42151
Orange,景安,#FFAA33,2024-02-08,25062
Orange,永安市場,#FFAA33,2024-02-08,8377
Orange,頂溪,#FFAA33,2024-02-08,5202
Orange,古亭,#FFAA33,2024-02-08,78114
Orange,東門,#FFAA33,2024-02-08,74920
Orange,忠孝新生,#FFAA33,2024-02-08,61481
Orange,松江南京,#FFAA33,2024-02-08,62539
Orange,行天宮,#FFAA33,2024-02-08,1938
Orange,中山國小,#FFAA33,2024-02-08,73141
Orange,南勢角,#FFAA33,2024-02-09,4101
Orange,景安,#FFAA33,2024-02-09,26841
Orange,永安市場,#FFAA33,2024-02-09,69675
Orange,頂溪,#FFAA33,2024-02-09,20633
Orange,古亭,#FFAA33,2024-02-09,46137
Orange,東門,#FFAA33,2024-02-09,36379
Orange,忠孝新生,#FFAA33,2024-02-09,28173
Orange,松江南京,#FFAA33,2024-02-09,1942
Orange,行天宮,#FFAA33,2024-02-09,5005
Orange,中山國小,#FFAA33,2024-02-09,23317
Orange,南勢角,#FFAA33,2024-02-10,53690
Orange,景安,#FFAA33,2024-02-10,65150
Orange,永安市場,#FFAA33,2024-02-10,20022
Orange,頂溪,#FFAA33,2024-02-10,20103
Orange,古亭,#FFAA33,2024-02-10,72759
Orange,東門,#FFAA33,2024-02-10,76453
Orange,忠孝新生,#FFAA33,2024-02-10,84136
Orange,松江南京,#FFAA33,2024-02-10,74028
Orange,行天宮,#FFAA33,2024-02-10,61398
Orange,中山國小,#FFAA33,2024-02-10,60222
Orange,南勢角,#FFAA33,2024-02-11,87595
Orange,景安,#FFAA33,2024-02-11,20121
Orange,永安市場,#FFAA33,2024-02-11,51321
Orange,頂溪,#FFAA33,2024-02-11,83992
Orange,古亭,#FFAA33,2024-02-11,8552
Orange,東門,#FFAA33,2024-02-11,44844
Orange,忠孝新生,#FFAA33,2024-02-11,38917
Orange,松江南京,#FFAA33,2024-02-11,23690
Orange,行天宮,#FFAA33,2024-02-11,66448
Orange,中山國小,#FFAA33,2024-02-11,24252
Orange,南勢角,#FFAA33,2024-02-12,86256
Orange,景安,#FFAA33,2024-02-12,83009
Orange,永安市場,#FFAA33,2024-02-12,84269
Orange,頂溪,#FFAA33,2024-02-12,80996
Orange,古亭,#FFAA33,2024-02-12,49789
Orange,東門,#FFAA33,2024-02-12,86360
Orange,忠孝新生,#FFAA33,2024-02-12,86697
Orange,松江南京,#FFAA33,2024-02-12,43016
Orange,行天宮,#FFAA33,2024-02-12,57606
Orange,中山國小,#FFAA33,2024-02-12,16852
Orange,南勢角,#FFAA33,2024-02-13,83582
Orange,景安,#FFAA33,2024-02-13,78472
Orange,永安市場,#FFAA33,2024-02-13,66247
Orange,頂溪,#FFAA33,2024-02-13,19120
Orange,古亭,#FFAA33,2024-02-13,19141
Orange,東門,#FFAA33,2024-02-13,81979
Orange,忠孝新生,#FFAA33,2024-02-13,64345
Orange,松江南京,#FFAA33,2024-02-13,39831
Orange,行天宮,#FFAA33,2024-02-13,2395
Orange,中山國小,#FFAA33,2024-02-13,77068
Orange,南勢角,#FFAA33,2024-02-14,69514
Orange,景安,#FFAA33,2024-02-14,80436
Orange,永安市場,#FFAA33,2024-02-14,74248
Orange,頂溪,#FFAA33,2024-02-14,79605
Orange,古亭,#FFAA33,2024-02-14,71993
Orange,東門,#FFAA33,2024-02-14,62786
Orange,忠孝新生,#FFAA33,2024-02-14,76310
Orange,松江南京,#FFAA33,2024-02-14,36852
Orange,行天宮,#FFAA33,2024-02-14,19875
Orange,中山國小,#FFAA33,2024-02-14,82835
Orange,南勢角,#FFAA33,2024-02-15,21026
Orange,景安,#FFAA33,2024-02-15,68036
Orange,永安市場,#FFAA33,2024-02-15,77677
Orange,頂溪,#FFAA33,2024-02-15,15602
Orange,古亭,#FFAA33,2024-02-15,47273
Orange,東門,#FFAA33,2024-02-15,32766
Orange,忠孝新生,#FFAA33,2024-02-15,17073
Orange,松江南京,#FFAA33,2024-02-15,68528
Orange,行天宮,#FFAA33,2024-02-15,73689
Orange,中山國小,#FFAA33,2024-02-15,84800
Orange,南勢角,#FFAA33,2024-02-16,21198
Orange,景安,#FFAA33,2024-02-16,63105
Orange,永安市場,#FFAA33,2024-02-16,59268
Orange,頂溪,#FFAA33,2024-02-16,2259
Orange,古亭,#FFAA33,2024-02-16,86219
Orange,東門,#FFAA33,2024-02-16,41539
Orange,忠孝新生,#FFAA33,2024-02-16,30598
Orange,松江南京,#FFAA33,2024-02-16,36668
Orange,行天宮,#FFAA33,2024-02-16,34305
Orange,中山國小,#FFAA33,2024-02-16,52536
Orange,南勢角,#FFAA33,2024-02-17,33379
Orange,景安,#FFAA33,2024-02-17,89346
Orange,永安市場,#FFAA33,2024-02-17,86981
Orange,頂溪,#FFAA33,2024-02-17,8746
Orange,古亭,#FFAA33,2024-02-17,37308
Orange,東門,#FFAA33,2024-02-17,7181
Orange,忠孝新生,#FFAA33,2024-02-17,54542
Orange,松江南京,#FFAA33,2024-02-17,25291
Orange,行天宮,#FFAA33,2024-02-17,10483
Orange,中山國小,#FFAA33,2024-02-17,36277
Orange,南勢角,#FFAA33,2024-02-18,86625
Orange,景安,#FFAA33,2024-02-18,72903
Orange,永安市場,#FFAA33,2024-02-18,78824
Orange,頂溪,#FFAA33,2024-02-18,25103
Orange,古亭,#FFAA33,2024-02-18,77368
Orange,東門,#FFAA33,2024-02-18,45213
Orange,忠孝新生,#FFAA33,2024-02-18,21511
Orange,松江南京,#FFAA33,2024-02-18,1572
Orange,行天宮,#FFAA33,2024-02-18,63496
Orange,中山國小,#FFAA33,2024-02-18,62665
Orange,南勢角,#FFAA33,2024-02-19,20024
Orange,景安,#FFAA33,2024-02-19,60504
Orange,永安市場,#FFAA33,2024-02-19,49829
Orange,頂溪,#FFAA33,2024-02-19,33182
Orange,古亭,#FFAA33,2024-02-19,35005
Orange,東門,#FFAA33,2024-02-19,88464
Orange,忠孝新生,#FFAA33,2024-02-19,57661
Orange,松江南京,#FFAA33,2024-02-19,48806
Orange,行天宮,#FFAA33,2024-02-19,39249
Orange,中山國小,#FFAA33,2024-02-19,69228
Orange,南勢角,#FFAA33,2024-02-20,63575
Orange,景安,#FFAA33,2024-02-20,22696
Orange,永安市場,#FFAA33,2024-02-20,29923
Orange,頂溪,#FFAA33,2024-02-20,66472
Orange,古亭,#FFAA33,2024-02-20,20915
Orange,東門,#FFAA33,2024-02-20,15628
Orange,忠孝新生,#FFAA33,2024-02-20,73663
Orange,松江南京,#FFAA33,2024-02-20,3204
Orange,行天宮,#FFAA33,2024-02-20,1730
Orange,中山國小,#FFAA33,2024-02-20,81950
Orange,南勢角,#FFAA33,2024-02-21,71928
Orange,景安,#FFAA33,2024-02-21,45693
Orange,永安市場,#FFAA33,2024-02-21,42326
Orange,頂溪,#FFAA33,2024-02-21,68449
Orange,古亭,#FFAA33,2024-02-21,4254
Orange,東門,#FFAA33,2024-02-21,88821
Orange,忠孝新生,#FFAA33,2024-02-21,61836
Orange,松江南京,#FFAA33,2024-02-21,70468
Orange,行天宮,#FFAA33,2024-02-21,17302
Orange,中山國小,#FFAA33,2024-02-21,42570
Orange,南勢角,#FFAA33,2024-02-22,29049
Orange,景安,#FFAA33,2024-02-22,32521
Orange,永安市場,#FFAA33,2024-02-22,8788
Orange,頂溪,#FFAA33,2024-02-22,7643
Orange,古亭,#FFAA33,2024-02-22,72722
Orange,東門,#FFAA33,2024-02-22,27639
Orange,忠孝新生,#FFAA33,2024-02-22,57460
Orange,松江南京,#FFAA33,2024-02-22,78255
Orange,行天宮,#FFAA33,2024-02-22,51826
Orange,中山國小,#FFAA33,2024-02-22,51229
Orange,南勢角,#FFAA33,2024-02-23,65172
Orange,景安,#FFAA33,2024-02-23,13790
Orange,永安市場,#FFAA33,2024-02-23,8578
Orange,頂溪,#FFAA33,2024-02-23,69691
Orange,古亭,#FFAA33,2024-02-23,46709
Orange,東門,#FFAA33,2024-02-23,81860
Orange,忠孝新生,#FFAA33,2024-02-23,11239
Orange,松江南京,#FFAA33,2024-02-23,76079
Orange,行天宮,#FFAA33,2024-02-23,20076
Orange,中山國小,#FFAA33,2024-02-23,81724
Orange,南勢角,#FFAA33,2024-02-24,30738
Orange,景安,#FFAA33,2024-02-24,66862
Orange,永安市場,#FFAA33,2024-02-24,15325
Orange,頂溪,#FFAA33,2024-02-24,88454
